EmployeeID,FirstName,LastName,Gender,Age,State,DistanceFromHome (KM),BusinessTravel,Ethnicity,Education,EducationField,MaritalStatus
2D25-CAE8,Marcos,Bowkett,Male,22,IL,29,Some Travel,Mixed or multiple ethnic groups,High School,Economics,Divorced
494B-7047,Nicolina,Cordelle,Non-Binary,22,NY,32,No Travel ,White,High School,Computer Science,Single
0846-2064,Hedvige,De Wolfe,Non-Binary,33,CA,44,Some Travel,White,Bachelors,Information Systems,Single
9862-8904,Loella,Woodrough,Female,23,CA,33,Some Travel,Mixed or multiple ethnic groups,High School,Information Systems,Divorced
95E0-CCA0,Berti,Laurand,Male,24,NY,2,Some Travel,Mixed or multiple ethnic groups,High School,Business Studies,Divorced
68C4-272C,Torey,Emanueli,Female,21,NY,22,No Travel ,Black or African American,High School,Other,Married
0742-C802,Glennis,Miquelet,Female,24,NY,30,Frequent Traveller,White,Masters,Information Systems,Married
1D74-2661,Renaud,Gigg,Male,23,NY,34,Frequent Traveller,American Indian or Alaska Native,Bachelors,Computer Science,Married
F4A3-2126,Dunn,Barthrop,Male,24,CA,16,Some Travel,Asian or Asian American,High School,Marketing,Single
24FA-A637,Giordano,Baum,Non-Binary,22,NY,10,Some Travel,Asian or Asian American,Masters,Computer Science,Married
9071-14B2,Griffie,Bugge,Male,31,CA,25,Some Travel,Black or African American,Bachelors,Business Studies,Single
9624-0464,Lura,Hedin,Female,45,CA,4,Frequent Traveller,Native Hawaiian ,Bachelors,Information Systems,Divorced
7B96-B655,Jonah,Chatwood,Male,24,NY,18,No Travel ,Mixed or multiple ethnic groups,Bachelors,Computer Science,Divorced
DE7D-7757,Linea,Clifft,Female,23,CA,25,Some Travel,Asian or Asian American,High School,Other,Divorced
0CFA-28A3,Duff,Rioch,Male,21,CA,42,Frequent Traveller,Black or African American,Masters,Other,Married
6828-1F30,Filide,Summerlie,Female,46,CA,8,Some Travel,Mixed or multiple ethnic groups,Bachelors,Marketing ,Married
A4E5-CE62,Tandy,Curley,Female,23,CA,1,Some Travel,White,No Formal Qualifications,Information Systems,Divorced
2926-D386,Son,Crowther,Male,24,IL,36,Some Travel,Black or African American,Bachelors,Information Systems,Single
1FAC-768D,Elton,Hyrons,Male,24,CA,44,Frequent Traveller,White,Masters,Computer Science,Divorced
60A3-AFA2,Gracie,Horley,Female,23,NY,20,Some Travel,White,Bachelors,Information Systems,Divorced
3B11-DF28,Helge,Exley,Female,23,CA,28,Frequent Traveller,White,High School,Computer Science,Single
4FAC-96CB,Dwayne,Sturror,Male,24,CA,9,Some Travel,White,Masters,Marketing,Divorced
EFA2-B2D0,Liz,Durnford,Female,21,CA,2,Some Travel,White,High School,Other,Single
200B-1979,Jamie,Sarll,Male,50,CA,43,Frequent Traveller,White,Bachelors,Information Systems,Divorced
8EF9-CECD,Mendy,Hounsom,Male,23,IL,35,Some Travel,White,Bachelors,Computer Science,Single
B5C6-A760,Brigitta,Larkins,Female,21,CA,7,Frequent Traveller,White,Bachelors,Computer Science,Single
8DB6-5FC6,Madalena,Leneham,Female,21,CA,25,No Travel ,White,Bachelors,Marketing,Married
AFE1-76D3,Keelby,Pariss,Male,21,CA,30,Some Travel,White,No Formal Qualifications,Computer Science,Married
E927-46D7,Shandeigh,Lindores,Female,22,CA,14,Some Travel,White,High School,Computer Science,Married
A859-9A84,Guthrie,Blunt,Male,23,NY,26,Some Travel,White,High School,Computer Science,Divorced
E55D-FCA0,Emlynne,Spight,Female,21,NY,11,Some Travel,White,No Formal Qualifications,Economics,Married
9385-321B,Marcille,Tweedy,Female,24,CA,34,Some Travel,White,No Formal Qualifications,Economics,Single
B529-2745,Randall,Worswick,Male,22,CA,41,No Travel ,White,No Formal Qualifications,Marketing ,Single
EF95-30A5,Gregoire,Bilbrook,Male,23,CA,37,Some Travel,White,Masters,Business Studies,Single
86E9-319B,Kirby,Denison,Male,24,NY,21,No Travel ,White,Bachelors,Information Systems,Single
9C27-3F5C,Kinna,Krzyzowski,Female,24,CA,20,Some Travel,White,No Formal Qualifications,Computer Science,Divorced
54D0-5A71,Dur,Lebarree,Male,24,CA,9,Some Travel,White,Bachelors,Business Studies,Married
3044-EB49,Rolando,Pioch,Male,23,NY,44,Some Travel,White,High School,Economics,Married
C560-23D6,Chiquita,Le Marchant,Non-Binary,23,CA,20,Some Travel,White,No Formal Qualifications,Computer Science,Divorced
EE12-1C73,Phyllis,Wiles,Female,21,NY,17,Some Travel,White,Bachelors,Computer Science,Single
91C6-564B,Thain,Pedri,Male,21,CA,7,Some Travel,White,Bachelors,Computer Science,Married
A0EC-C4AE,Eleanora,Issacoff,Female,24,NY,7,Some Travel,White,Bachelors,Marketing,Married
84D8-1A04,Adara,Sleeford,Female,22,NY,16,Some Travel,White,Bachelors,Marketing,Married
DA17-A31F,Gleda,Verzey,Female,23,CA,15,Some Travel,White,High School,Information Systems,Divorced
AB3B-98D9,Franky,Dorie,Male,22,CA,32,Some Travel,White,Masters,Other,Married
37D7-54B9,Kimberli,Porritt,Female,37,IL,20,Some Travel,White,Bachelors,Economics,Married
9C7D-E1B1,Morly,Gerin,Male,22,CA,26,Some Travel,White,Bachelors,Information Systems,Married
5EB3-47F6,Cthrine,Harg,Female,24,NY,41,Some Travel,White,No Formal Qualifications,Economics,Married
43DD-6998,Angelia,Letrange,Female,48,CA,9,Some Travel,White,Masters,Business Studies,Divorced
F1A8-7140,Robinet,Nation,Male,24,NY,7,Some Travel,White,Bachelors,Other,Single
F546-D965,Candice,Libreros,Female,23,NY,34,Some Travel,White,High School,Economics,Single
4BED-C7C2,Kahlil,Kelso,Male,24,CA,18,Some Travel,White,Bachelors,Information Systems,Married
040C-EDED,Lonnie,Braxton,Male,22,CA,45,Frequent Traveller,White,High School,Computer Science,Single
B34E-95FF,Samuele,Creek,Male,25,NY,33,Some Travel,White,Doctorate,Marketing,Divorced
449E-0EB7,Dniren,Muddiman,Female,23,NY,26,Frequent Traveller,White,No Formal Qualifications,Marketing,Married
0FC3-2572,Bertie,Tarling,Female,24,CA,30,No Travel ,White,Masters,Marketing ,Divorced
29AC-099C,Boy,Greenall,Male,24,NY,19,No Travel ,White,No Formal Qualifications,Information Systems,Married
A42A-4000,Rusty,Rishbrook,Male,23,NY,10,No Travel ,White,High School,Marketing ,Single
F83C-CA1D,Durante,Heap,Male,21,CA,16,Some Travel,White,No Formal Qualifications,Information Systems,Single
08E4-D3D5,Olvan,Coatham,Male,21,NY,25,Some Travel,White,Masters,Computer Science,Single
2B5B-7A52,Matti,Liversley,Female,23,CA,35,Some Travel,White,Bachelors,Economics,Divorced
66D5-3142,Rivi,Salkild,Female,30,NY,7,Frequent Traveller,White,Bachelors,Business Studies,Married
0F53-9877,Verina,Bottrell,Female,24,CA,5,Some Travel,White,Masters,Computer Science,Single
4D95-ECAD,Daffy,Borlease,Female,23,CA,32,Some Travel,White,Masters,Computer Science,Divorced
D8B3-30D2,Madeleine,Hazelby,Female,22,CA,40,Some Travel,White,No Formal Qualifications,Business Studies,Married
29C2-1A3F,Wilone,Vautrey,Female,30,CA,32,Some Travel,White,Bachelors,Information Systems,Married
BC5E-3B7B,Farra,Boffey,Non-Binary,24,CA,33,Some Travel,White,No Formal Qualifications,Technical Degree,Divorced
7A1F-F1A3,Dunstan,Whife,Male,23,CA,32,Some Travel,White,Bachelors,Economics,Single
AB61-2A7E,Mala,Van Castele,Female,22,IL,29,Some Travel,White,No Formal Qualifications,Economics,Married
5A29-B9F4,Nicoli,Shavel,Female,28,CA,14,Some Travel,White,Masters,Marketing ,Single
939F-2461,Grantham,Sandercock,Male,28,IL,17,Some Travel,White,Bachelors,Information Systems,Married
98EE-8547,Lock,Pierson,Male,31,CA,44,Some Travel,White,Bachelors,Information Systems,Married
E071-137E,Isacco,Halden,Male,24,IL,17,Some Travel,White,High School,Marketing ,Married
BD33-DB2F,Hashim,Stolze,Male,24,NY,17,Some Travel,White,Doctorate,Computer Science,Divorced
5000-8203,Otha,Lehrmann,Female,38,CA,10,Some Travel,White,Masters,Information Systems,Divorced
626D-4669,Gerardo,Geggus,Male,23,CA,35,Frequent Traveller,White,Masters,Information Systems,Single
A067-9F4F,Murray,Rooms,Male,34,NY,26,Some Travel,White,Masters,Marketing ,Married
E210-F193,Karia,Bartunek,Female,28,CA,38,Some Travel,White,Bachelors,Computer Science,Divorced
9DB8-F763,Marlin,Upcraft,Male,23,CA,37,Some Travel,White,Masters,Information Systems,Married
E28D-424B,Buddie,Ainger,Non-Binary,22,NY,5,Some Travel,White,No Formal Qualifications,Economics,Single
D8F6-DED3,Myrvyn,Edsell,Male,20,CA,23,Some Travel,White,No Formal Qualifications,Computer Science,Married
4BE1-4A7B,Alexander,Winstone,Male,23,NY,10,Frequent Traveller,White,Bachelors,Information Systems,Divorced
8182-6AE6,Wandis,Needs,Female,25,NY,32,Some Travel,White,High School,Marketing ,Married
E55E-9436,Wayland,McGlade,Male,41,CA,34,No Travel ,White,Bachelors,Marketing ,Single
F9BA-C7C8,Celina,Pawlata,Female,23,NY,12,Some Travel,White,Bachelors,Computer Science,Married
9ED3-ED64,Horatio,Cristoferi,Male,21,NY,29,Some Travel,White,Masters,Information Systems,Divorced
9A9B-630B,Nikolaus,Grimmer,Prefer Not To Say,23,IL,25,Some Travel,White,Masters,Information Systems,Married
3C73-12A0,Andee,Kenen,Female,22,CA,6,Some Travel,White,High School,Information Systems,Single
D9AE-B32C,Leelah,Ludvigsen,Female,22,CA,7,Some Travel,White,No Formal Qualifications,Computer Science,Single
A072-D80B,Corbett,Weippert,Male,27,CA,17,Some Travel,White,Doctorate,Marketing,Married
781F-6C21,Eugenio,Sempill,Male,43,NY,21,Frequent Traveller,White,Bachelors,Marketing ,Divorced
E8D3-CABA,Georg,Nunnery,Male,20,CA,37,Some Travel,White,Masters,Computer Science,Married
666A-B076,Huberto,Coppins,Male,26,NY,10,No Travel ,White,High School,Computer Science,Single
6010-A052,Florry,Pohlak,Female,20,NY,26,Some Travel,White,Masters,Business Studies,Single
F0C3-4859,Lenka,Ciotti,Non-Binary,21,IL,37,Some Travel,White,Bachelors,Information Systems,Married
0317-B7BC,Ronni,Beechcraft,Female,23,IL,7,Some Travel,White,Masters,Marketing,Married
AFA8-5058,Dame,Andrzejewski,Male,20,CA,8,Some Travel,White,Masters,Human Resources,Divorced
0E85-1FC5,Pet,Dow,Female,31,CA,21,Some Travel,White,Bachelors,Computer Science,Divorced
874D-5D4C,Clywd,Burril,Male,40,CA,31,No Travel ,White,Masters,Computer Science,Divorced
6C42-A719,Bird,Libbey,Female,22,NY,37,Some Travel,White,Bachelors,Computer Science,Single
7BA2-EBDE,Borden,McGuiness,Male,31,NY,6,No Travel ,White,Masters,Marketing ,Single
00B0-F199,Trueman,Jirasek,Male,23,CA,35,Some Travel,White,No Formal Qualifications,Marketing ,Married
6C7E-91CB,Jamie,Blazejewski,Male,28,IL,37,No Travel ,White,Masters,Marketing,Single
4D07-1452,Duke,Whittenbury,Male,21,NY,42,Frequent Traveller,White,High School,Marketing ,Single
68D1-F434,Alick,Heasley,Male,40,CA,1,Frequent Traveller,White,Masters,Information Systems,Divorced
D4DF-162F,Perla,Vivyan,Female,36,IL,2,Some Travel,White,High School,Computer Science,Divorced
BC43-E62B,Bria,Hendrickx,Female,23,IL,34,Some Travel,White,High School,Computer Science,Married
017D-0B97,Maison,Werndley,Male,20,CA,39,Some Travel,White,High School,Technical Degree,Married
5AD2-3B02,Bourke,Laird-Craig,Male,25,NY,40,Frequent Traveller,White,Masters,Business Studies,Married
138C-2AEA,Susannah,Gorioli,Female,22,IL,16,No Travel ,White,No Formal Qualifications,Marketing ,Divorced
4049-CF88,Jose,Davydzenko,Male,20,NY,25,Some Travel,White,Masters,Information Systems,Married
0FEB-B474,Morten,Ridgley,Male,44,NY,35,Some Travel,White,Bachelors,Marketing ,Divorced
CC1D-5D73,Tillie,Cregin,Female,40,CA,9,No Travel ,White,Bachelors,Marketing ,Single
AACC-8B93,Kaleena,Ellsbury,Female,36,CA,2,Frequent Traveller,White,Bachelors,Information Systems,Divorced
D962-9E69,Esteban,Guiraud,Male,23,CA,33,Some Travel,White,No Formal Qualifications,Computer Science,Divorced
0592-D909,Jamill,Woolger,Male,39,NY,42,Frequent Traveller,White,Bachelors,Information Systems,Married
3E42-57C8,Quinton,McAllister,Male,23,IL,12,Some Travel,White,Bachelors,Marketing,Single
6313-8E62,Addy,Shambrook,Male,23,NY,41,Frequent Traveller,White,No Formal Qualifications,Marketing ,Single
437C-4AD0,Cosmo,Viney,Male,40,NY,2,Frequent Traveller,White,Masters,Computer Science,Married
03D9-FF08,Lynnette,Portinari,Non-Binary,22,CA,30,Some Travel,White,Masters,Other,Single
86C5-8987,Cassaundra,Kenyam,Female,22,NY,5,Some Travel,White,High School,Economics,Married
A1AB-EE7C,Neala,Spandley,Female,32,CA,38,Some Travel,White,Masters,Marketing ,Single
5EE9-CFCF,April,Brunicke,Female,48,CA,15,Frequent Traveller,White,Masters,Computer Science,Married
4846-2EC2,Luise,Ornillos,Female,26,CA,31,Some Travel,White,High School,Information Systems,Married
9112-D01B,Emmie,Lauchlan,Female,50,CA,23,Some Travel,White,Bachelors,Marketing ,Married
7696-E50D,Mignonne,Dalton,Female,21,NY,1,Some Travel,White,Masters,Information Systems,Married
130F-32AB,Lucretia,Leebeter,Female,20,CA,6,Some Travel,White,No Formal Qualifications,Computer Science,Single
1E20-2FFF,Addison,McCormack,Male,28,CA,29,Frequent Traveller,White,Bachelors,Marketing ,Married
D676-2084,Shannon,Kuhnel,Male,21,NY,41,Some Travel,White,High School,Economics,Single
1BEA-3835,Hymie,Aseef,Male,21,CA,4,Some Travel,White,High School,Computer Science,Married
576B-6628,Bing,O'Heyne,Male,22,CA,41,Some Travel,White,Masters,Economics,Married
3B2D-9E60,Flora,Kowalski,Female,37,CA,33,Some Travel,White,No Formal Qualifications,Information Systems,Married
5B0B-B105,Richard,Titchen,Male,35,CA,30,Some Travel,White,High School,Marketing ,Married
BE07-BE80,Clemmie,Heckner,Male,23,CA,42,Some Travel,White,Masters,Computer Science,Single
5B38-57D2,Dennie,Morrel,Male,20,CA,28,Frequent Traveller,White,Bachelors,Information Systems,Married
EC6E-7F42,Art,Brisseau,Male,42,NY,28,Frequent Traveller,White,Bachelors,Computer Science,Married
AE9F-5268,Ev,Bravington,Male,22,IL,6,Some Travel,White,Bachelors,Computer Science,Divorced
3F25-EF5E,Tybalt,Horlick,Male,23,NY,9,Some Travel,White,High School,Marketing ,Married
1E2C-A267,Gerick,Archibould,Male,23,CA,1,Some Travel,White,High School,Other,Married
90C4-1053,Diann,Brightie,Female,20,CA,3,Some Travel,White,No Formal Qualifications,Information Systems,Married
0210-E0D8,Yankee,Charteris,Male,36,NY,7,Some Travel,White,Bachelors,Technical Degree,Single
45FF-ACE6,Korrie,Plampin,Female,28,CA,13,Some Travel,White,Bachelors,Marketing ,Married
FADE-8191,Venita,MacCague,Non-Binary,28,NY,42,Some Travel,White,Masters,Computer Science,Married
817D-28CE,Bert,Otton,Female,22,NY,30,Frequent Traveller,White,Bachelors,Computer Science,Divorced
47C9-BD11,Conrad,Soule,Prefer Not To Say,43,CA,37,Frequent Traveller,White,No Formal Qualifications,Information Systems,Married
E267-D788,Tristan,Albro,Male,22,NY,9,Frequent Traveller,White,High School,Computer Science,Divorced
B3A4-91F0,Dud,Durdan,Male,23,NY,12,Frequent Traveller,White,Bachelors,Computer Science,Divorced
F877-3BF9,Cozmo,Duncklee,Non-Binary,21,CA,29,Frequent Traveller,White,Masters,Information Systems,Single
55DC-C0F0,Marysa,Stannislawski,Female,23,NY,26,Some Travel,White,Bachelors,Economics,Single
AAD7-8DDC,Simeon,Cosslett,Male,50,NY,11,No Travel ,White,No Formal Qualifications,Computer Science,Divorced
6B7D-82DB,Niko,Purvess,Male,40,NY,15,No Travel ,White,No Formal Qualifications,Information Systems,Single
D014-7DB2,Dolli,Dodgson,Female,20,NY,16,Some Travel,White,Bachelors,Marketing ,Single
61F3-DE78,Dehlia,Fullerton,Female,23,CA,40,Some Travel,White,Bachelors,Computer Science,Single
619D-D78F,Leesa,Gauford,Female,20,NY,24,Some Travel,White,High School,Business Studies,Single
E6D9-ADEE,Jenifer,Jarvis,Female,20,CA,45,No Travel ,White,High School,Computer Science,Divorced
06DE-E772,Zechariah,Sturridge,Male,34,NY,45,Frequent Traveller,White,Bachelors,Marketing ,Married
C579-11D1,Benjie,Grosvenor,Male,23,CA,11,Some Travel,White,Masters,Information Systems,Married
0172-B5D2,Ketti,Keighley,Female,27,CA,28,Some Travel,White,Masters,Computer Science,Married
63E0-439B,Kirbee,Pawelek,Female,22,CA,36,Some Travel,White,Masters,Computer Science,Single
6957-5180,Ania,Osboldstone,Female,28,IL,18,Some Travel,White,Bachelors,Economics,Married
36A3-F0A5,Hirsch,Broadnicke,Male,23,CA,40,Frequent Traveller,White,Bachelors,Computer Science,Divorced
9671-222C,Akim,Garfit,Male,20,CA,38,Some Travel,White,Bachelors,Business Studies,Divorced
55A7-8D82,Allyn,Glyde,Non-Binary,23,NY,34,Frequent Traveller,White,Masters,Human Resources,Married
E6C8-D659,Orazio,Alejandri,Male,31,CA,11,Some Travel,White,Bachelors,Marketing,Divorced
46C8-1E24,Anjela,Berns,Female,47,CA,32,Some Travel,White,Bachelors,Information Systems,Single
F3A3-10CE,Jesus,Marde,Male,40,CA,37,Some Travel,White,Masters,Marketing,Single
72D8-2284,Othelia,Tumber,Female,20,IL,41,Some Travel,White,Bachelors,Computer Science,Divorced
DE9A-5E67,Mirabel,Scotter,Female,33,CA,3,Some Travel,White,Masters,Computer Science,Single
F126-8059,Wally,Dowse,Male,23,NY,23,Some Travel,White,Masters,Marketing,Divorced
BD70-7DAE,Kalil,Gauntley,Male,22,NY,2,Frequent Traveller,White,Bachelors,Business Studies,Single
8640-414A,Rivkah,Siderfin,Female,29,CA,32,Some Travel,White,Bachelors,Computer Science,Married
F578-F0C8,Domeniga,Killock,Female,21,CA,6,Some Travel,White,Doctorate,Business Studies,Married
7F24-55A3,Boyce,Heditch,Male,23,NY,17,Some Travel,White,Bachelors,Information Systems,Married
0B49-32CD,Nettle,Manwaring,Female,20,CA,30,Some Travel,White,High School,Information Systems,Divorced
991F-BAF4,Leonelle,Frost,Non-Binary,33,IL,4,Some Travel,White,High School,Information Systems,Married
BAE6-B5DE,Pammi,Biernat,Female,22,NY,21,Some Travel,White,Bachelors,Other,Single
CFE3-312D,Jess,Hoyte,Male,21,IL,36,Frequent Traveller,White,Masters,Other,Single
F532-0DAF,Byrle,Fright,Male,22,CA,24,Some Travel,White,Bachelors,Information Systems,Married
EC4D-D0F3,Camilla,Caistor,Female,28,NY,31,Some Travel,White,Bachelors,Human Resources,Married
9461-9439,Verne,Heads,Male,21,NY,24,Some Travel,White,Bachelors,Information Systems,Divorced
7CDB-25C4,Isaac,Tomini,Male,22,NY,40,Some Travel,White,Bachelors,Information Systems,Married
E2A0-930A,Federica,Killiner,Female,21,IL,18,Some Travel,White,Masters,Economics,Single
FD95-9EEB,Sasha,Incogna,Male,30,IL,19,Some Travel,White,Masters,Business Studies,Single
9536-9492,Ingelbert,Kennerley,Male,23,NY,4,Some Travel,White,Masters,Computer Science,Divorced
1A7C-19DB,Randi,Oswick,Female,39,CA,42,Some Travel,White,Masters,Computer Science,Single
CA1B-0302,Hestia,Pickin,Female,22,NY,11,Some Travel,White,Bachelors,Marketing ,Married
5795-08D3,Staffard,Ramard,Male,21,CA,23,Some Travel,White,High School,Information Systems,Divorced
06B9-B79D,Roseanne,Thrustle,Female,21,CA,36,Some Travel,White,Bachelors,Marketing,Married
A89C-9A1E,Seline,Hanlin,Female,21,CA,30,Some Travel,White,Bachelors,Business Studies,Divorced
781E-4257,Pepi,Clift,Female,21,NY,39,Some Travel,White,High School,Information Systems,Single
2D04-D0A5,Rosaline,Ferrieri,Female,29,CA,13,Frequent Traveller,White,Bachelors,Marketing ,Married
30CC-9AD8,Maximo,Poundford,Male,22,IL,20,Some Travel,White,High School,Information Systems,Married
C96B-43C7,Kristo,Casaro,Male,21,NY,22,Some Travel,White,High School,Computer Science,Divorced
12E5-9BD1,Kessiah,Tallet,Female,36,CA,10,Some Travel,White,Masters,Information Systems,Divorced
DF94-FD29,Shaughn,Wehden,Male,22,NY,4,Frequent Traveller,White,Masters,Marketing,Single
23E6-A67A,Faun,Gosson,Non-Binary,19,CA,25,Some Travel,White,High School,Other,Single
50FB-5702,Betty,Greetland,Female,31,NY,7,No Travel ,White,High School,Marketing,Married
04E6-6B61,Rodd,Haddow,Male,29,CA,17,Some Travel,White,Masters,Marketing,Single
3F5B-6277,Katerine,Fredi,Female,19,CA,36,Some Travel,White,High School,Information Systems,Single
489B-14EC,Harley,Angelini,Female,21,IL,15,Some Travel,White,High School,Computer Science,Married
0F2B-3457,Steven,Bucktrout,Male,19,NY,14,Frequent Traveller,White,High School,Marketing ,Single
3182-7F44,Bethany,Dawks,Female,21,NY,19,Some Travel,White,Masters,Information Systems,Single
08AC-30AB,Wolf,Sainsbury,Male,51,NY,30,Some Travel,White,Bachelors,Computer Science,Divorced
1368-8327,Nataniel,Garrattley,Non-Binary,22,NY,16,Some Travel,White,No Formal Qualifications,Computer Science,Married
9758-DE2F,Modestine,Yeowell,Female,28,CA,15,Some Travel,White,Masters,Other,Single
10C9-925C,Mechelle,Kyte,Female,22,IL,40,Some Travel,White,Masters,Computer Science,Married
B76C-D9CE,Mada,Moss,Female,22,NY,7,Some Travel,White,High School,Economics,Married
56FC-5C6E,Donovan,Sycamore,Male,28,CA,42,Some Travel,White,Bachelors,Marketing,Married
218E-AB6F,Mickie,D'Abbot-Doyle,Male,42,CA,28,Some Travel,White,Bachelors,Computer Science,Single
B0C2-0E3D,Cindy,Mordanti,Female,22,CA,22,Some Travel,White,No Formal Qualifications,Other,Married
D1C6-25BE,Shadow,O'Curneen,Male,19,CA,26,Some Travel,White,Bachelors,Information Systems,Single
801E-9D0E,Shaw,McCaw,Male,32,CA,34,Some Travel,White,Masters,Information Systems,Single
48B9-8A61,Clarita,Chetter,Female,19,CA,44,Some Travel,White,Masters,Computer Science,Single
4C88-27A1,Eleonora,Grosier,Female,21,CA,38,Some Travel,White,No Formal Qualifications,Information Systems,Married
C4F0-F933,Vassily,Bazoge,Male,37,IL,22,Some Travel,White,Bachelors,Computer Science,Married
8A18-9075,Phyllys,Newham,Female,31,NY,25,Frequent Traveller,White,Doctorate,Information Systems,Single
76FD-F574,Chucho,Herries,Male,35,NY,19,Some Travel,White,Masters,Computer Science,Married
81C2-E188,Nada,Finlator,Female,19,CA,1,Some Travel,White,Bachelors,Human Resources,Single
C768-BBF8,Carine,Molfino,Female,30,CA,19,Some Travel,White,Bachelors,Computer Science,Divorced
8B79-18F1,Abra,MacGray,Female,20,CA,39,Some Travel,White,Masters,Information Systems,Married
7FA1-BC64,Curry,Bramah,Male,19,CA,7,Some Travel,White,Bachelors,Information Systems,Single
6FA6-DBB9,Darya,Itzkovsky,Female,42,NY,2,Some Travel,White,Bachelors,Economics,Divorced
4B7E-9DE5,Tanner,Syplus,Male,21,NY,5,Some Travel,White,Bachelors,Computer Science,Married
7B30-BAC8,Ferdy,Geggus,Male,50,NY,38,Frequent Traveller,White,Masters,Information Systems,Married
F220-AAA6,Caspar,Edgley,Male,22,CA,42,Some Travel,White,Masters,Business Studies,Married
20BA-5868,Mallissa,Buzine,Non-Binary,19,CA,29,Some Travel,White,No Formal Qualifications,Marketing,Single
E9AB-3F99,Babb,Rosas,Prefer Not To Say,45,CA,5,Some Travel,White,Masters,Computer Science,Single
40BE-EEAF,Adriano,Purselowe,Male,24,CA,45,Frequent Traveller,White,Bachelors,Computer Science,Single
1787-DF90,Michail,Pimblotte,Male,26,IL,36,Some Travel,White,Masters,Marketing,Married
3F3F-E438,Kathleen,Wanjek,Female,21,CA,24,No Travel ,White,Doctorate,Information Systems,Married
F573-D043,Alice,Brabon,Female,22,CA,16,Some Travel,White,Bachelors,Marketing ,Single
8C57-8F84,Lemmie,Antoniak,Male,20,CA,45,Frequent Traveller,White,High School,Information Systems,Divorced
974D-9F8F,Tove,Arnao,Female,21,CA,40,Frequent Traveller,White,Bachelors,Marketing,Single
D92F-63AD,Gabey,Whitloe,Female,19,CA,45,Frequent Traveller,White,Bachelors,Computer Science,Single
617A-5092,Arnoldo,Lerer,Male,39,CA,30,No Travel ,White,Masters,Computer Science,Single
55FD-42E9,Johnna,Knotton,Female,42,CA,13,Some Travel,White,Bachelors,Computer Science,Single
9E87-533E,Cindi,Dudgeon,Female,27,CA,16,Some Travel,White,Bachelors,Marketing,Single
4C06-7031,Jaine,Pashan,Female,43,CA,35,Some Travel,White,Doctorate,Computer Science,Single
3D47-6A75,Burch,Albers,Male,45,CA,20,Some Travel,White,Bachelors,Marketing ,Married
AF5D-A8C8,Jedidiah,Orrick,Male,24,CA,27,Some Travel,White,Masters,Marketing ,Married
B0C8-E3DF,Eleanor,Escalero,Female,19,IL,24,Frequent Traveller,White,Bachelors,Economics,Married
AA19-95BD,Avrom,Low,Male,33,NY,43,Some Travel,White,Masters,Marketing,Single
B347-DA2D,Linus,Darragh,Male,31,CA,6,Some Travel,White,No Formal Qualifications,Information Systems,Married
AFC3-E23F,Julissa,Fosbraey,Female,35,CA,4,Some Travel,White,High School,Computer Science,Single
217C-7180,Hale,Patty,Male,20,IL,27,Some Travel,White,No Formal Qualifications,Business Studies,Single
4FA9-D343,Consolata,Risom,Female,21,NY,33,Frequent Traveller,White,Bachelors,Marketing ,Divorced
A2AE-FD61,Conrado,Brearley,Male,32,CA,30,Some Travel,White,No Formal Qualifications,Information Systems,Married
B0B9-19C6,Lorna,Kuzma,Female,22,CA,25,Some Travel,White,Bachelors,Other,Married
AFDF-3DA8,Mikkel,Fosdyke,Male,41,NY,35,Some Travel,White,No Formal Qualifications,Marketing,Married
8533-B8FA,Ambur,Axton,Female,20,CA,32,Frequent Traveller,White,Bachelors,Computer Science,Divorced
ADB8-7B07,Oona,Offer,Female,47,NY,23,Some Travel,White,No Formal Qualifications,Computer Science,Married
0D60-C312,Erica,Delany,Female,32,IL,16,Some Travel,White,Bachelors,Computer Science,Married
A6AA-56AE,Corie,Rizzardo,Female,19,IL,18,Some Travel,White,Bachelors,Computer Science,Single
31E1-001F,Stevy,McArthur,Male,21,CA,33,Frequent Traveller,White,High School,Information Systems,Married
6731-1425,Robyn,Takis,Female,43,CA,4,Frequent Traveller,White,Bachelors,Information Systems,Single
1A82-AF2C,Keriann,Umbers,Female,40,CA,38,Some Travel,White,High School,Information Systems,Married
D6BA-10A1,Leandra,Keepin,Non-Binary,21,CA,37,Some Travel,White,Bachelors,Information Systems,Single
F3D0-41D1,Raddie,Broodes,Male,20,CA,34,Some Travel,White,Masters,Computer Science,Single
1053-41B1,Andy,Lingwood,Female,19,CA,24,Some Travel,White,High School,Computer Science,Single
BC21-2167,Aldin,Barens,Non-Binary,28,CA,40,Frequent Traveller,White,No Formal Qualifications,Computer Science,Single
DDAC-D5FD,Ricoriki,Swiers,Male,22,CA,4,Frequent Traveller,White,Bachelors,Information Systems,Married
8941-0BAC,Tracee,Gaukroger,Female,30,CA,12,Some Travel,White,Bachelors,Marketing,Divorced
AA3A-EC19,Townsend,Dunrige,Male,38,CA,45,Some Travel,White,High School,Information Systems,Divorced
DDBF-9C79,Yelena,Stamp,Female,26,CA,10,Some Travel,White,Masters,Marketing,Single
6819-65F3,Derward,Darco,Male,21,NY,34,Some Travel,White,High School,Computer Science,Married
3BAB-C57E,Hashim,Payn,Male,19,CA,28,Some Travel,White,Bachelors,Information Systems,Single
BC20-368E,Flem,Simenon,Male,39,NY,37,Some Travel,White,Bachelors,Marketing,Married
